water_body_id,water_body_code,water_body_desc,location_id,location_code,location_desc,shape,upper_rm,lower_rm,section
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,8EFE05E2-6D14-4C55-AAB6-1DFD40C86C7C,RM 274,NA,NA,274,274,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,3DDE79A7-ABAA-4F82-A135-52AABD14EA06,RM 273,NA,NA,273,273,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,33F9DC00-ED0D-4764-9F56-730C8ABB185C,RM 272,NA,NA,272,272,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,D2A068DB-E9A3-40CB-8770-0F1B8AD28D1B,RM 271,NA,NA,271,271,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,CFCA2A19-35A7-4D5E-ABBA-1933E4CA6253,RM 270,NA,NA,270,270,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,722A290D-24F9-44C6-BA96-13A9BBDC50EF,RM 269,NA,NA,269,269,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,5359B539-AB1E-43E0-AB2C-47ABCDEB1BCB,RM 268,NA,NA,268,268,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,C29B9690-E0D2-46D1-8C29-AC2EC7838850,RM 267,NA,NA,267,267,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,3A916456-E531-4D03-A087-3F7EBC89E40F,RM 266,NA,NA,266,266,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,6B9CCA05-089E-4B59-B494-A2FCAB27D92F,RM 265,NA,NA,265,265,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,432A33D0-7BCC-4BD5-90EF-39C966A099EC,RM 264,NA,NA,264,264,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,2238D51D-4131-4B37-932D-EBF639078BEF,RM 263,NA,NA,263,263,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,A3248DB4-A88C-403F-B9AE-EB36E57ED689,RM 262,NA,NA,262,262,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,D4AB43AD-08DB-4DCE-8732-9DC6004A0AD4,RM 261,NA,NA,261,261,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,B8F1EB59-F3A8-440B-9716-D6ABBE13EC68,RM 260,NA,NA,260,260,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,F93B263C-2965-423A-B1F7-259CDBC724B4,"Glade Creek, WA",RM 273,NA,273,273,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,970790F8-1703-4E9F-AAE6-1C3403FE8BF0,"Rock Creek Ramp, WA",RM 233,NA,233,233,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,B2DDC4AB-B955-4B6F-9154-8A7D9810E7E5,"Morrow Pump Station, OR",RM 272,NA,272,272,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,DFABACCF-D483-409C-AD8D-18287915D22A,"McNary Lock, WA",RM 292,NA,292,292,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,EC7C1B4E-A720-4538-97A5-958F85DF99A3,"Tunnel Pt., WA",RM 291,NA,291,291,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,C31CC736-096F-41B6-A2A3-941E02F3824C,"Paradise Park , WA",RM 287,NA,287,287,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,96D78111-E286-4119-BAF7-253273202BCE,"Channel Marker 67, WA",RM 285,NA,285,285,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,F1FB33AF-23CB-4E8A-BD9B-631D73DA1AFE,"Crow Butte Pump, WA",RM 265,NA,265,265,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,89532265-DFC5-433A-9CB7-A42C7005C54C,"Crow Butte Slough, WA",RM 264,NA,264,264,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,69A5A64D-158D-45F7-8D90-F0F41DD994CC,"Crow Butte Park, WA",RM 263,NA,263,263,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,A071822E-FE4E-4C00-A69A-D607D8D02472,"Powerline Point, OR",RM 291,NA,291,291,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,39ED9C7E-D421-454B-B888-E7E54B4DCEF3,"Umatilla River Mouth, OR",RM 289,NA,289,289,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,1BAADD75-B052-47B3-93C3-E4ABA3B47353,"Umatilla Pump Station, OR",RM 288,NA,288,288,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,57F582DC-8880-4CC1-A8F7-8FAEE4473CE4,"Irrigon Hatchery, OR",RM 281,NA,281,281,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,457F50E7-F9DB-4E5E-AF3D-A207E54607DD,"Paterson Ferry Ramp, OR",RM 280,NA,280,280,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,E0493A5D-37A7-43CB-B1E1-A8F25823D7BC,"Elevator Beach, OR",RM 279,NA,279,279,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,EABEEE0B-923D-4D83-B75C-86070F27584B,"Sailboard Beach, OR",RM 270,NA,270,270,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,3B7475A4-D883-4DAF-8690-B6FAF30DDF83,"Boardman Park, OR",RM 269,NA,269,269,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,503FABD0-D1DE-4952-8624-77564ABADB6A,markers 41-45,RM 271,NA,273,271,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,3041F0C5-801C-48E9-9B93-DCC6AAD78CEE,Irrigon - Patterson,RM 277,NA,282,277,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,7FA4A16C-F475-49CA-99E0-A7DC001CAC28,"1st St, Irrigon marina, OR",RM 282,NA,282,282,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,8E16FEF7-BDA5-46F4-BE03-F000A0800922,pump station - Irrigon,RM 282,NA,285,282,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,E1E6982B-7385-46D4-8564-563FD8EEDFC3,marker 73 - pump station,RM 285,NA,289,285,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,8B244555-A42B-41D6-B611-39327073CAD4,I-82 - marker 73,RM 289,NA,290,289,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,76BD1589-0808-440B-B950-0682380C6DED,"McNary Lock to Tunnel Pt, WA",RM 291,NA,292,291,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,D06D6D83-C608-437D-9C00-D49B32FB5F90,"McNary Park & Tower, OR",RM 292,NA,292,292,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,72F1ABAF-3A08-43E9-92BC-45089BA30E3B,"Umatilla Ramp, OR",RM 290,NA,290,290,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,E675CB21-9BC0-4DDB-BF72-A2AE050013CA,"Plymouth, WA",RM 290,NA,290,290,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,7B49C8F2-E74E-4B8C-9876-DF58A13499DE,"Irrigon marina, OR",RM 282,NA,282,282,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,957F7969-966F-4DDE-9849-4822A529F743,"Paterson, WA",RM 277,NA,277,277,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,F5C6597F-14E4-4D18-A2FF-5A4936488691,"Threemile Canyon, OR",RM 255,NA,255,255,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,F127F2EA-0B00-4318-A5CC-32C06F5A4806,"Roosevelt, WA",RM 244,NA,244,244,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,CE1C33F3-260F-4FAF-A33D-5B89D56E7DC4,"Arlington, OR",RM 242,NA,242,242,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,5058A014-AD10-4423-B8E8-2C668053A60B,"Sundale, WA",RM 237,NA,237,237,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,90411F76-8F53-496E-863D-68FD8EA6DC11,"Lepage, OR",RM 219,NA,219,219,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,8FD3794C-765B-4FC7-B1D2-56C01217AE86,"John Day Dam, WA",RM 216,NA,216,216,NA
9F8FF85E-E9C6-494D-8A53-23BE27060BEF,Blue Creek (Cowlitz),Blue Creek (Cowlitz),C98B474A-F6CD-4577-9AB6-66849DE1A926,Blue Creek Proper,Blue Creek from mouth upstream,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,09039FCC-5252-4FE6-84E3-EBB664DDD1AB,Powerhouse to Hamilton Bt Ramp,NA,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,950E73A0-4BBE-429C-82A2-F28D966B3C59,W-10,WN SEC 10,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,412C6D00-A2E2-4568-89AD-4169DD2149F3,W-9,WN SEC 9,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,936A8A30-9EDA-4700-970A-6B9129C15BD5,W-8,WN SEC 8,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,B7586745-AA54-4D6D-BA06-8973DA968573,W-7,WN SEC 7,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,406B951C-6D00-460D-92A1-EA64755B031B,W-6,WN SEC 6,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,30242C50-5F9B-496D-846C-8E170D29CA2A,W-5,WN SEC 5,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,6570E9CF-9F0B-4CB6-B9A3-8851D07DDA98,W-4,WN SEC 4,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,AFF5D309-F532-4965-A23D-F68505D6B9F4,W-3,WN SEC 3,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,B38EFDFC-5D86-4192-9CEF-261C74777BB6,W-2,WN SEC 2,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,9B534564-2603-4C12-A3A9-38EE6F503204,W-1,WN SEC 1,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,F7BF33E9-9D45-41F5-B5E4-D981260FB757,Rock Pile,Section 5,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,690E38E8-BF6E-45FA-99A4-A3C9A9205FB6,Sportsman Ramp,Section 5,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,534566FB-F396-438F-BDBE-25DE0B487DAB,Lions,Section 5,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,0D46F9B3-204B-4612-9D12-76CBC1E05F82,Hamilton Ramp,Section 1,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,42CA19D6-DBB7-4C91-8DF0-8368EA97FE9B,Beacon Rock,Section 1,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,3030C8D6-CE66-435C-BCFB-AAFB5C17084F,Vista Park Ramp,Section 10,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,7538AF5C-EDF6-402F-8AAE-29DB8004CBAC,Chinook Marina,Section 10,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,CE41BD2C-E19E-4C33-8126-293E17C34927,Deep River,Section 10,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,E190008F-FDB5-42B5-8F7E-C3317989DFE1,Knappton Ramp,Section 10,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,9F4AE8AE-F088-4430-90AC-E1683A953054,Svensen Ramp,Section 9,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,9FBA0B7B-C14D-4768-9F34-417A0F57759D,Cathlamet Marina,Section 9,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,66CEB07E-10EB-4E02-8C28-2ABE5F993EF6,Willow Grove,Section 8,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,1FF9E020-F7ED-435E-AC6A-65976E3B2C16,Kalama,Section 6,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,9E488D4A-22BA-4882-A5F0-4C059D055877,Langsdorf,Section 4,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,75C0EDFD-43A0-4B07-BA8C-5883D307575D,Ridgefield,Section 4,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,77A9DBB3-79B5-44B5-BF0C-A4A35EC8CA11,Portco,Section 3,NA,NA,NA,NA
C5A9157E-B076-42B4-BADB-F1DF23ED508D,Lower Columbia Mainstem,Lower Columbia,F01E39FE-CDE7-407D-B2B4-96A1E5ACC08F,Camas-Washougal,Section 2,NA,NA,NA,NA
6A4CE41B-53E8-46A9-AAA5-13C56E33D0E7,Stillaguamish - SF,Stillaguamish River - South Fork,75BD2189-A900-41EE-8351-D493EA0AE039,Twin Rivers Park,Foot access to the mouth of the SF,NA,0,0,2
6A4CE41B-53E8-46A9-AAA5-13C56E33D0E7,Stillaguamish - SF,Stillaguamish River - South Fork,0C60B7A9-8028-4698-9D55-4DD606D7757D,Mouth of Jim Creek,Foot access on the SF from the mouth of Jim Creek,NA,21.6,21.6,2
6A4CE41B-53E8-46A9-AAA5-13C56E33D0E7,Stillaguamish - SF,Stillaguamish River - South Fork,A6C0166B-06F0-4192-95ED-771E7DD62303,River Meadows,County Park bank access,NA,23,22,2
6A4CE41B-53E8-46A9-AAA5-13C56E33D0E7,Stillaguamish - SF,Stillaguamish River - South Fork,1FD03B69-7A37-4B5C-AF00-C109AF70A5A2,Jordan Bridge,Foot access under the bridge to the SF,NA,26,26,2
6A4CE41B-53E8-46A9-AAA5-13C56E33D0E7,Stillaguamish - SF,Stillaguamish River - South Fork,75159B97-84ED-4872-A635-22A8E517F9FA,Riverscene County Park,County Park bank access,NA,33.5,33.5,2
6A4CE41B-53E8-46A9-AAA5-13C56E33D0E7,Stillaguamish - SF,Stillaguamish River - South Fork,0612385B-E654-454B-8F07-F20C73752FC4,mouth to 400' below Granite Falls fishway outlet,mouth to 400' below Granite Falls fishway outlet,NA,34.5,17.7,2
6A4CE41B-53E8-46A9-AAA5-13C56E33D0E7,Stillaguamish - SF,Stillaguamish River - South Fork,BC193C8B-B4B0-405F-899A-69FE86C2AE4B,Mountain Loop HWY bridge above Granite Falls upstream,Mountain Loop HWY bridge above Granite Falls upstream,NA,69,34.5,2
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,49AC07A8-1A96-4FF7-B900-6A27689934D5,Twin Rivers Park,Foot access to the mouth of the NF,NA,0,0,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,D17410DB-1A95-4283-8F2A-5946251AAC5E,Cloverdale Park,Park trail to the river in Trafton,NA,4.5,4.5,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,5A5BE7DB-72C2-4F3E-80C5-B6EB8F51E310,Cicero Bridge (Downstream),Foot access to the river,NA,9.5,9.5,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,BA78A791-D7A8-4A6B-9764-C77CFE4B4BCF,Cicero Bridge (Upstream),Foot access to the river,NA,9.5,9.5,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,1E2B7DA9-DA9C-4D06-BD99-F23A02DA912A,Trafton Access,WDFW Fishing access,NA,5.1,5.1,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,92FFC5AE-74B3-4A87-B1A2-C6F10C6FC71B,Deer Creek Mouth,Foot access around the mouth of Deer Creek,NA,14.3,14.3,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,8E7B9AB9-B93B-4434-BFEE-8FB45F5B568C,OSO Whitehorse Trail,Foot access to the NF from the whitehorse trail in the town of Oso,NA,16,16,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,450B2AC0-CBEB-4C45-B569-606B7D005B84,Whittman Rd. Bridge,Foot access under the Whittman Rd Bridge,NA,18.5,18.5,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,DEBB3B0F-FB17-454E-869A-A47B7C6A91F2,C Post Rd.,Foot access to the NF from C Post Rd.,NA,21.2,21.2,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,EB223D65-2C8C-4A8A-83A4-0ABD64D6B34D,Hazel Hole,Foot access off HWY 530 from the whitehorse trail in the town of Hazel,NA,22.1,22.1,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,1347F59E-F4F0-4305-B33A-7EB99A727AC2,Fortson Park/Ponds,WDFW fishing access to the NF and Ponds in the park,NA,27.8,27.8,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,9911BBD8-C7A7-46FE-A63E-2959934273AB,Swede Heaven Bridge,Foot access under the Swede Heaven Bridge,NA,30,30,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,E3C94626-4B56-4661-8EFB-D82858FCCA1E,upstream hwy 530 Bridge (Cicero) to French Creek,upstream hwy 530 Bridge (Cicero) to French Creek,NA,26,9.5,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,2A84FBFD-B40B-4071-830B-0F940D0790C1,from French Creek to Swede Heaven Bridge,from French Creek to Swede Heaven Bridge,NA,30,26,3
42AE3D95-F9F6-4596-A0E4-78705C350772,Stillaguamish - NF,Stillaguamish River - North Fork,DC91AE38-0FF5-4C5E-9C21-1953D7F81960,from Swede Heaven Bridge to NF Falls (approx 1 mile upstream Cascade Creek),from Swede Heaven Bridge to NF Falls (approx 1 mile upstream Cascade Creek),NA,37.5,30,3
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,717E001F-31F2-4942-BADB-30BD0F25C4DE,From Cascade River Rd. (Marblemount Bridge) to Gorge powerhouse at Newhalem,from Cascade River Rd. (Marblemount Bridge) to Gorge powerhouse at Newhalem,NA,94.3,78.2,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,5A6E3BD0-05CD-4224-A7C4-63F18EA01357,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,from Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,NA,78.2,67.8,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,4517C1B1-5A54-43E5-9CFD-ED83E862D629,Upstream of the mouth of the Baker River to the Hwy. 530 Bridge at Rockport,from a point 200' upstream of the mouth of the Baker River to the Hwy. 530 Bridge at Rockport,NA,67.8,56.49,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,95639308-398A-4DA8-975A-1EE4BB600818,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),from the mouth  to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),NA,11.4,0,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,E4C0099F-F28A-41A2-B95A-9A947A326BF0,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to mouth of Gilligan Creek,from Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to mouth of Gilligan Creek,NA,28.8,11.4,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,3A94F0A0-7F59-41F7-B6C7-853B9B1E24D2,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,from mouth of Gilligan Creek to the Dalles Bridge at Concrete,NA,54.1,28.4,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,9312C866-B1A3-47D6-A90E-CBA6B133A699,From the Dalles Bridge at Concrete to 200' below the mouth of Baker River,from the Dalles Bridge at Concrete to 200' below the mouth of Baker River,NA,56.37,54.1,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,C7AEC180-1A5F-4935-A10C-3EE305978A2A,Above the east bank of the Baker River and below the west bank of the Baker River,Between a line projected across the thread of the river 200' above the east bank of the Baker River and a line projected across the thread of the river 200' below the west bank of the Baker River,NA,56.37,56.49,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,DD8F7F90-3ADE-4A0A-8974-D0144D2B4AE4,Primitive boat ramp old Lyman ferry,Primitive boat ramp old Lyman ferry,NA,37.13,37.13,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,CAF9610B-1362-4006-8A84-7EAA969DD6AB,Hamilton WDFW boat launch,Hamilton WDFW boat launch,NA,40.49,40.49,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,920C724A-D88B-405C-8460-0A67641625AF,Rasar State Park,Rasar State Park,NA,44.12,44.12,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,4F2F781D-E534-4D44-A35A-A8A08CB23BB6,Lyman Slough Conservation Area?,Lyman Slough Conservation Area?,NA,34.56,34.56,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,6530E537-8B2F-4697-8340-57A747C21496,Birdsview WDFW boat launch,Birdsview WDFW boat launch,NA,47.13,47.13,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,5C30B53E-1A17-4B26-BA0B-00BF2395ECE7,Pressentin Creek pull off,Pressentin Creek pull off,NA,47,47,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,4480DB63-3897-4F9F-A687-33F40BA99FDC,Pressentin Creek to Gilligan Creek,Pressentin Creek to Gilligan Creek,NA,47,28.4,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,5CDA3DA5-E126-43D5-9D2E-8829DF625A18,Old Lyman Ferry primitive boat launch,Old Lyman Ferry primitive boat launch,NA,37.13,37.13,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,A5AC91D5-BB75-40B2-A157-3CCC149BABFA,Stirling Road Access,Stirling Road Access,NA,20.53,20.53,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,E7704D66-BE5E-492F-B7CA-4E3B00A6A1D5,Mill Town Boat Ramp (SF Skagit),Mill Town Boat Ramp (SF Skagit),NA,NA,NA,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,6F28401B-7A2A-40CA-98DE-E075F4C96450,Conway Boat Ramp (SF Skagit),Conway Boat Ramp (SF Skagit),NA,4.42,4.42,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,055362B5-1524-41A6-85BE-6CBC7D0828D6,"Skagit City Access (SF Skagit, N. end of Fir Island)","Skagit City Access (SF Skagit, N. end of Fir Island)",NA,7.46,7.46,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,BF864946-2179-4E54-886A-9A5AFFFCD5CB,"Blakes Landing (NF Skagit, private ramp)","Blakes Landing (NF Skagit, private ramp)",NA,2.73,2.73,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,41472230-F70A-4441-9488-06B3B034153A,"North Fork Access (NF Skagit, at Best Road bridge)","North Fork Access (NF Skagit, at Best Road bridge)",NA,4.55,4.55,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,4877FDCF-492F-4819-91FC-57B9F968719D,Spudhouse Access,Spudhouse Access,NA,8.72,8.72,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,8C18E742-70E1-4366-98A0-B96CE202AD01,Edgewater Park,Edgewater Park,NA,11.13,11.13,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,41B55A15-0C7B-435D-8ECB-059FEE145ACF,Upper Young's Bar,Upper Young's Bar,NA,12.1,12.1,1
1E65263F-FD53-4E48-8262-391D5DD556CA,Skagit,Skagit River,200AE078-0D0A-408B-AF97-CA6F70047BD9,Railroad Bar,Railroad Bar,NA,16.2,16.2,1
